Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
"embedding, aligning and reconstructing clinical notes to explore sepsis",14,04,2021,BMC research notes,14,1,1756-0500,Xudong,Zhu,"Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University, Shanghai, China.",Joseph M,Plasek,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Chunlei,Tang,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Wasim,Al-Assad,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Zhikun,Zhang,"Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University, Shanghai, China.",Yun,Xiong,"Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University, Shanghai, China.",Liqin,Wang,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Sharmitha,Yerneni,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Carlos,Ortega,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Min-Jeoung,Kang,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA. kangmj@catholic.ac.kr.",Li,Zhou,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",David W,Bates,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",Patricia C,Dykes,"Division of General Internal Medicine and Primary Care, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multimodal temporal-clinical note network for mortality prediction,15,02,2021,Journal of biomedical semantics,12,1,2041-1480,Haiyang,Yang,"School of Computer Science and Engineering, Central South University, Changsha, 410083, China.",Li,Kuang,"School of Computer Science and Engineering, Central South University, Changsha, 410083, China. kuangli@csu.edu.cn.",FengQiang,Xia,"Changsha Hospital of Hunan Normal University, Changsha, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dynamic neural graphs based federated reptile for semi-supervised multi-tasking in healthcare applications,13,12,2021,IEEE journal of biomedical and health informatics,PP,,2168-2208,Anshul,Thakur,,Pulkit,Sharma,,David A,Clifton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
associations between early thiamine administration and clinical outcomes in critically ill patients with acute kidney injury,16,08,2021,The British journal of nutrition,,,1475-2662,Xunliang,Li,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Hong,Luan,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Hui,Zhang,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Chenyu,Li,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Quandong,Bu,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Bin,Zhou,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Nina,Tang,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Haiyan,Zhou,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Yan,Xu,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Wei,Jiang,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Long,Zhao,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Xiaofei,Man,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Lin,Che,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Yanfei,Wang,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Congjuan,Luo,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",Jianping,Sun,"Department of Nephrology, The Affiliated Hospital of Qingdao University, Qingdao, Shandong, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the relationship of the geriatric nutritional risk index to mortality and length of stay in elderly patients with acute respiratory failure: a retrospective cohort study,16,08,2021,Heart & lung : the journal of critical care,50,6,1527-3288,Xiawei,Shi,"Zhejiang Chinese Medical University, Hangzhou, China.",Yueqian,Shen,"Zhejiang Chinese Medical University, Hangzhou, China.",Jia,Yang,"Zhejiang Chinese Medical University, Hangzhou, China.",Wurong,Du,"Zhejiang Chinese Medical University, Hangzhou, China.",Junchao,Yang,"Department of Respiratory Medicine, The First Affiliated Hospital of Zhejiang Chinese Medical University, No.54 Youdian Road, Shangcheng District, Hangzhou, Zhejiang 310006, China. Electronic address: yangjunchaozj@zcmu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
performance of d-dimer for predicting sepsis mortality in the intensive care unit,15,06,2021,Biochemia medica,31,2,1846-7482,Yan-Qiu,Han,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Li,Yan,"Department of Respiratory and Critical Care Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Lei,Zhang,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Pei-Heng,Ouyang,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Peng,Li,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Giuseppe,Lippi,"Section of Clinical Biochemistry, University of Verona, Verona, Italy.",Zhi-De,Hu,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
construction and evaluation of a sepsis risk prediction model for urinary tract infection,21,05,2021,Frontiers in medicine,8,,2296-858X,Luming,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Feng,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Fengshuo,Xu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Zichen,Wang,"Department of Public Health, University of California, Irvine, Irvine, CA, United States.",Yinlong,Ren,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Didi,Han,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Jun,Lyu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, China.",Haiyan,Yin,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between normalized lactate load and mortality in patients with septic shock: an analysis of the mimic-iii database,12,01,2021,BMC anesthesiology,21,1,1471-2253,Han,Chen,"Surgical Intensive Care Unit, Fujian Provincial Clinical College of Fujian Medical University, Fujian Provincial Hospital, Fuzhou, China.",Shu-Rong,Gong,"Surgical Intensive Care Unit, Fujian Provincial Clinical College of Fujian Medical University, Fujian Provincial Hospital, Fuzhou, China.",Rong-Guo,Yu,"Surgical Intensive Care Unit, Fujian Provincial Clinical College of Fujian Medical University, Fujian Provincial Hospital, Fuzhou, China. garyyrg@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a hybrid model for family history information identification and relation extraction: development and evaluation of an end-to-end information extraction system,22,04,2021,JMIR medical informatics,9,4,2291-9694,Youngjun,Kim,"Biomedical Informatics Center, Medical University of South Carolina, Charleston, SC, United States.",Paul M,Heider,"Biomedical Informatics Center, Medical University of South Carolina, Charleston, SC, United States.",Isabel Rh,Lally,"Department of Computer Science, College of Charleston, Charleston, SC, United States.",Stéphane M,Meystre,"Biomedical Informatics Center, Medical University of South Carolina, Charleston, SC, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between blood eosinophils and mortality in critically ill patients with acute exacerbation of chronic obstructive pulmonary disease: a retrospective cohort study,11,02,2021,International journal of chronic obstructive pulmonary disease,16,,1178-2005,Jia,Yang,"The First Clinical College, Zhejiang Chinese Medical University, Hangzhou, People's Republic of China.",Junchao,Yang,"Department of Pulmonary and Critical Care Medicine, The First Affiliated Hospital of Zhejiang Chinese Medical University, Hangzhou, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting volume responsiveness among sepsis patients using clinical data and continuous physiological waveforms,25,01,2021,AMIA ... Annual Symposium proceedings. AMIA Symposium,2020,,1942-597X,Rishikesan,Kamaleswaran,"Department of Biomedical Informatics, Emory University School of Medicine, Atlanta, GA.",Jiaoying,Lian,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",Dong-Lien,Lin,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",Himasagar,Molakapuri,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",SriManikanth,Nunna,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",Parth,Shah,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",Shiv,Dua,"Allegheny Health Network, Pittsburgh, PA.",Rema,Padman,"Heinz College of Information Systems and Public Policy, Carnegie Mellon University, Pittsburgh, PA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuff-less blood pressure measurement based on hybrid feature selection algorithm and multi-penalty regularized regression technique,20,10,2021,Biomedical physics & engineering express,7,6,2057-1976,Mohammad Mahbubur Rahman,Khan Mamun,"Department of Electrical and Computer Engineering, Tennessee Technological University, Tennessee, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sentiment analysis for necessary preview of 30-day mortality in sepsis patients and the control strategies,25,10,2021,Journal of healthcare engineering,2021,,2040-2309,Yanqun,Zou,"Department of Critical Care Medicine, The First People's Hospital of Ziyang, Ziyang 641300, Sichuan, China.",Jian,Wang,"Department of Critical Care Medicine, The First People's Hospital of Ziyang, Ziyang 641300, Sichuan, China.",Zheng,Lei,"Department of Critical Care Medicine, The First People's Hospital of Ziyang, Ziyang 641300, Sichuan, China.",Yuanjun,Zhang,"Department of Critical Care Medicine, The First People's Hospital of Ziyang, Ziyang 641300, Sichuan, China.",Wenfeng,Wang,"School of Science, Shanghai Institute of Technology, Shanghai 201418, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgp-atttcn: an interpretable machine learning model for the prediction of sepsis,07,05,2021,PloS one,16,5,1932-6203,Margherita,Rosnati,"Department of Computing, Imperial College London, London, United Kingdom.",Vincent,Fortuin,"Department of Computer Science, ETH Zürich, Zürich, Switzerland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an adaptive weight learning-based multitask deep network for continuous blood pressure estimation using electrocardiogram signals,25,02,2021,"Sensors (Basel, Switzerland)",21,5,1424-8220,Xiaomao,Fan,"School of Computer Science, South China Normal University, Guangzhou 510631, China.",Hailiang,Wang,"School of Design, Hong Kong Polytechnic University, Hong Kong, China.",Yang,Zhao,"School of Data Science, City University of Hong Kong, Hong Kong, China.",Ye,Li,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China.",Kwok Leung,Tsui,"School of Data Science, City University of Hong Kong, Hong Kong, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between early central venous pressure measurement and mortality in patients with sepsis: a data analysis of mimic-iii database,XX,07,2021,Zhonghua wei zhong bing ji jiu yi xue,33,7,2095-4352,Han,Chen,"Department of Critical Care Medicine, Provincial Clinical Medical College of Fujian Medical University, Fujian Provincial Hospital, Fuzhou 350001, Fujian, China. Corresponding author: Yu Rongguo, Email: garyyrg@126.com.",Shurong,Gong,,Xiuling,Shang,,Rongguo,Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an exploratory data quality analysis of time series physiologic signals using a large-scale intensive care unit database,02,08,2021,JAMIA open,4,3,2574-2531,Ali S,Afshar,"Department of Anesthesiology and Critical Care Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland USA.",Yijun,Li,"Department of Epidemiology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",Zixu,Chen,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Yuxuan,Chen,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Jae Hun,Lee,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Darius,Irani,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Aidan,Crank,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Digvijay,Singh,"Department of Computer Science, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland, USA.",Michael,Kanter,"Department of Clinical Science, Kaiser Permanente Bernard J. Tyson School of Medicine, Pasadena, California, USA.",Nauder,Faraday,"Department of Anesthesiology and Critical Care Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland USA.",Hadi,Kharrazi,"Department of Health Policy and Management, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the red blood cell distribution width-albumin ratio was a potential prognostic biomarker for diabetic ketoacidosis,07,09,2021,International journal of general medicine,14,,1178-7074,Depu,Zhou,"Department of Endocrinology, Yanbian University Hospital, Yanji, Jilin Province, People's Republic of China.",Jie,Wang,"Department of Endocrinology, Yanbian University Hospital, Yanji, Jilin Province, People's Republic of China.",Xiaokun,Li,"Department of Endocrinology, Yanbian University Hospital, Yanji, Jilin Province, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of post-operative systolic blood pressure variability with mortality after coronary artery bypass grafting,12,08,2021,Frontiers in cardiovascular medicine,8,,2297-055X,Zhuoming,Zhou,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Jiantao,Chen,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Guangguo,Fu,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Xiaodong,Zhuang,"NHC Key Laboratory of Assisted Circulation, Sun Yat-Sen University, Guangzhou, China.",Jian,Hou,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Sida,Chen,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Suiqing,Huang,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Yuan,Yue,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Liqun,Shang,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Keke,Wang,"Department of Emergency, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Linhua,Lv,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Mengya,Liang,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Zhongkai,Wu,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a novel risk-predicted nomogram for sepsis associated-acute kidney injury among critically ill patients,10,05,2021,BMC nephrology,22,1,1471-2369,Shanglin,Yang,"Department of Academic Affairs Office, YouJiang Medical University for Nationalities, Baise, China.",Tingting,Su,"Department of ECG Diagnostics, The People's Hospital of Guangxi Zhuang Autonomous Region, Nanning, China.",Lina,Huang,"Department of Comprehensive Internal Medicine, The Affiliated Tumor Hospital of Guangxi Medical University, Nanning, China.",Lu-Huai,Feng,"Department of Comprehensive Internal Medicine, The Affiliated Tumor Hospital of Guangxi Medical University, Nanning, China. 823900187@qq.com.",Tianbao,Liao,"Department of President's Office, YouJiang Medical University for Nationalities, Baise, China. yyliaotianbao@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
