PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37588623","Predicting sepsis using deep learning across international sites: a retrospective development and validation study","Moor M, Bennett N, Plečko D, Horn M, Rieck B, Meinshausen N, Bühlmann P, Borgwardt K.","EClinicalMedicine. 2023 Aug 11;62:102124. doi: 10.1016/j.eclinm.2023.102124. eCollection 2023 Aug.","Moor M","EClinicalMedicine","2023","2023/08/17","PMC10425671","","10.1016/j.eclinm.2023.102124"
"37587923","Combining chains of Bayesian models with Markov melding","Manderson AA, Goudie RJB.","Bayesian Anal. 2022 Jan 1;18(3):807-840. doi: 10.1214/22-BA1327.","Manderson AA","Bayesian Anal","2022","2023/08/17","PMC7614958","EMS152034","10.1214/22-BA1327"
"37587084","The added value of text from Dutch general practitioner notes in predictive modeling","Seinen TM, Kors JA, van Mulligen EM, Fridgeirsson E, Rijnbeek PR.","J Am Med Inform Assoc. 2023 Nov 17;30(12):1973-1984. doi: 10.1093/jamia/ocad160.","Seinen TM","J Am Med Inform Assoc","2023","2023/08/16","PMC10654855","","10.1093/jamia/ocad160"
"37584723","Impact of obesity on outcomes of patients with acute respiratory distress syndrome: a retrospective analysis of a large clinical database","Lou Q.","Med Klin Intensivmed Notfmed. 2023 Aug 16. doi: 10.1007/s00063-023-01042-7. Online ahead of print.","Lou Q","Med Klin Intensivmed Notfmed","2023","2023/08/16","","","10.1007/s00063-023-01042-7"
"37584559","Identifying Risk Factors Associated With Lower Back Pain in Electronic Medical Record Free Text: Deep Learning Approach Using Clinical Note Annotations","Jaiswal A, Katz A, Nesca M, Milios E.","JMIR Med Inform. 2023 Aug 9;11:e45105. doi: 10.2196/45105.","Jaiswal A","JMIR Med Inform","2023","2023/08/16","PMC10461403","","10.2196/45105"
"37583489","Overview of the Problem List Summarization (ProbSum) 2023 Shared Task on Summarizing Patients' Active Diagnoses and Problems from Electronic Health Record Progress Notes","Gao Y, Dligach D, Miller T, Churpek MM, Afshar M.","Proc Conf Assoc Comput Linguist Meet. 2023 Jul;2023:461-467. doi: 10.18653/v1/2023.bionlp-1.43.","Gao Y","Proc Conf Assoc Comput Linguist Meet","2023","2023/08/16","PMC10426335","NIHMS1923203","10.18653/v1/2023.bionlp-1.43"
"37573470","Prognostic value of monocyte-to-lymphocyte ratio for 90-day all-cause mortality in type 2 diabetes mellitus patients with chronic kidney disease","Qiu C, Liu S, Li X, Li W, Hu G, Liu F.","Sci Rep. 2023 Aug 12;13(1):13136. doi: 10.1038/s41598-023-40429-6.","Qiu C","Sci Rep","2023","2023/08/12","PMC10423199","","10.1038/s41598-023-40429-6"
"37568929","PPG Signals-Based Blood-Pressure Estimation Using Grid Search in Hyperparameter Optimization of CNN-LSTM","Mahardika T NQ, Fuadah YN, Jeong DU, Lim KM.","Diagnostics (Basel). 2023 Aug 1;13(15):2566. doi: 10.3390/diagnostics13152566.","Mahardika T NQ","Diagnostics (Basel)","2023","2023/08/12","PMC10417316","","10.3390/diagnostics13152566"
"37567968","EHR-Safe: generating high-fidelity and privacy-preserving synthetic electronic health records","Yoon J, Mizrahi M, Ghalaty NF, Jarvinen T, Ravi AS, Brune P, Kong F, Anderson D, Lee G, Meir A, Bandukwala F, Kanal E, Arık SÖ, Pfister T.","NPJ Digit Med. 2023 Aug 11;6(1):141. doi: 10.1038/s41746-023-00888-7.","Yoon J","NPJ Digit Med","2023","2023/08/11","PMC10421926","","10.1038/s41746-023-00888-7"
"37558245","Road map for clinicians to develop and evaluate AI predictive models to inform clinical decision-making","Hassan N, Slight R, Morgan G, Bates DW, Gallier S, Sapey E, Slight S.","BMJ Health Care Inform. 2023 Aug;30(1):e100784. doi: 10.1136/bmjhci-2023-100784.","Hassan N","BMJ Health Care Inform","2023","2023/08/09","PMC10414079","","10.1136/bmjhci-2023-100784"
"37553423","Disparities in cannabis use and documentation in electronic health records among children and young adults","Tavabi N, Raza M, Singh M, Golchin S, Singh H, Hogue GD, Kiapour AM.","NPJ Digit Med. 2023 Aug 8;6(1):138. doi: 10.1038/s41746-023-00885-w.","Tavabi N","NPJ Digit Med","2023","2023/08/08","PMC10409778","","10.1038/s41746-023-00885-w"
"37552658","Call to action for global and national actors for open health data","Alberto IRI, Alberto NRI, Marcelo AB.","PLOS Digit Health. 2023 Aug 8;2(8):e0000320. doi: 10.1371/journal.pdig.0000320. eCollection 2023 Aug.","Alberto IRI","PLOS Digit Health","2023","2023/08/08","PMC10409293","","10.1371/journal.pdig.0000320"
"37550417","Tissue perfusion pressure enables continuous hemodynamic evaluation and risk prediction in the intensive care unit","Chandrasekhar A, Padrós-Valls R, Pallarès-López R, Palanques-Tost E, Houstis N, Sundt TM, Lee HS, Sodini CG, Aguirre AD.","Nat Med. 2023 Aug;29(8):1998-2006. doi: 10.1038/s41591-023-02474-6. Epub 2023 Aug 7.","Chandrasekhar A","Nat Med","2023","2023/08/07","","","10.1038/s41591-023-02474-6"
"37550244","LeafAI: query generator for clinical cohort discovery rivaling a human programmer","Dobbins NJ, Han B, Zhou W, Lan KF, Kim HN, Harrington R, Uzuner Ö, Yetisgen M.","J Am Med Inform Assoc. 2023 Nov 17;30(12):1954-1964. doi: 10.1093/jamia/ocad149.","Dobbins NJ","J Am Med Inform Assoc","2023","2023/08/07","PMC10654856","","10.1093/jamia/ocad149"
"37539364","Research Hotspots and Trends of Deep Learning in Critical Care Medicine: A Bibliometric and Visualized Study","Zhang K, Fan Y, Long K, Lan Y, Gao P.","J Multidiscip Healthc. 2023 Jul 29;16:2155-2166. doi: 10.2147/JMDH.S420709. eCollection 2023.","Zhang K","J Multidiscip Healthc","2023","2023/08/04","PMC10395519","","10.2147/JMDH.S420709"
"37537202","Toward a stable and low-resource PLM-based medical diagnostic system via prompt tuning and MoE structure","Dong B, Wang Z, Li Z, Duan Z, Xu J, Pan T, Zhang R, Liu N, Li X, Wang J, Liu C, Dong L, Mao C, Gao J, Wang J.","Sci Rep. 2023 Aug 3;13(1):12595. doi: 10.1038/s41598-023-39543-2.","Dong B","Sci Rep","2023","2023/08/03","PMC10400680","","10.1038/s41598-023-39543-2"
"37533812","Red blood cell distribution width improves the prediction of 28-day mortality for patients with sepsis-induced acute kidney injury: A retrospective analysis from MIMIC-IV database using propensity score matching","Lai H, Wu G, Zhong Y, Chen G, Zhang W, Shi S, Xia Z.","J Intensive Med. 2023 Apr 20;3(3):275-282. doi: 10.1016/j.jointm.2023.02.005. eCollection 2023 Jul 31.","Lai H","J Intensive Med","2023","2023/08/03","PMC10391576","","10.1016/j.jointm.2023.02.005"
"37528371","Predictive value of glycemic gap and stress glycemia ratio among critically ill patients with acute kidney injury: a retrospective analysis of the MIMIC-III database","Xia W, Li C, Kuang M, Wu Y, Xu L, Hu H.","BMC Nephrol. 2023 Aug 1;24(1):227. doi: 10.1186/s12882-023-03278-z.","Xia W","BMC Nephrol","2023","2023/08/01","PMC10394760","","10.1186/s12882-023-03278-z"
"37519228","A diagnostic model based on routine blood examination for serious bacterial infections in neonates-a cross-sectional study","Liang R, Chen Z, Yang S, Yang J, Wang Z, Lin X, Xu F.","Epidemiol Infect. 2023 Jul 31;151:e137. doi: 10.1017/S0950268823001231.","Liang R","Epidemiol Infect","2023","2023/07/31","PMC10540195","","10.1017/S0950268823001231"
"37516790","The shaky foundations of large language models and foundation models for electronic health records","Wornow M, Xu Y, Thapa R, Patel B, Steinberg E, Fleming S, Pfeffer MA, Fries J, Shah NH.","NPJ Digit Med. 2023 Jul 29;6(1):135. doi: 10.1038/s41746-023-00879-8.","Wornow M","NPJ Digit Med","2023","2023/07/29","PMC10387101","","10.1038/s41746-023-00879-8"
"37514865","Improving Diagnostics with Deep Forest Applied to Electronic Health Records","Khodadadi A, Ghanbari Bousejin N, Molaei S, Kumar Chauhan V, Zhu T, Clifton DA.","Sensors (Basel). 2023 Jul 21;23(14):6571. doi: 10.3390/s23146571.","Khodadadi A","Sensors (Basel)","2023","2023/07/29","PMC10384165","","10.3390/s23146571"
"37510062","Analysis of Line and Tube Detection Performance of a Chest X-ray Deep Learning Model to Evaluate Hidden Stratification","Tang CHM, Seah JCY, Ahmad HK, Milne MR, Wardman JB, Buchlak QD, Esmaili N, Lambert JF, Jones CM.","Diagnostics (Basel). 2023 Jul 9;13(14):2317. doi: 10.3390/diagnostics13142317.","Tang CHM","Diagnostics (Basel)","2023","2023/07/29","PMC10378683","","10.3390/diagnostics13142317"
"37508823","Detection of Cardiovascular Disease from Clinical Parameters Using a One-Dimensional Convolutional Neural Network","Khan Mamun MMR, Elfouly T.","Bioengineering (Basel). 2023 Jul 3;10(7):796. doi: 10.3390/bioengineering10070796.","Khan Mamun MMR","Bioengineering (Basel)","2023","2023/07/29","PMC10376462","","10.3390/bioengineering10070796"
"37502211","Generalizability of machine learning methods in detecting adverse drug events from clinical narratives in electronic medical records","Zitu MM, Zhang S, Owen DH, Chiang C, Li L.","Front Pharmacol. 2023 Jul 12;14:1218679. doi: 10.3389/fphar.2023.1218679. eCollection 2023.","Zitu MM","Front Pharmacol","2023","2023/07/28","PMC10368879","","10.3389/fphar.2023.1218679"
"37498349","Development and validation of a nomogram to predict the risk of renal replacement therapy among acute kidney injury patients in intensive care unit","Peng JC, Wu Y, Xing SP, Zhu ML, Gao Y, Li W.","Clin Exp Nephrol. 2023 Nov;27(11):951-960. doi: 10.1007/s10157-023-02383-5. Epub 2023 Jul 27.","Peng JC","Clin Exp Nephrol","2023","2023/07/27","PMC10581925","","10.1007/s10157-023-02383-5"
"37490482","Continuous and early prediction of future moderate and severe Acute Kidney Injury in critically ill patients: Development and multi-centric, multi-national external validation of a machine-learning model","Alfieri F, Ancona A, Tripepi G, Rubeis A, Arjoldi N, Finazzi S, Cauda V, Fagugli RM.","PLoS One. 2023 Jul 25;18(7):e0287398. doi: 10.1371/journal.pone.0287398. eCollection 2023.","Alfieri F","PLoS One","2023","2023/07/25","PMC10368244","","10.1371/journal.pone.0287398"
"37487742","Association of Blood Pressure Variability With Death and Discharge Destination Among Critically Ill Patients With and Without Stroke","Stulberg EL, Harris BRE, Zheutlin AR, Delic A, Sheibani N, Anadani M, Yaghi S, Petersen NH, de Havenon A.","Neurology. 2023 Sep 12;101(11):e1145-e1157. doi: 10.1212/WNL.0000000000207599. Epub 2023 Jul 24.","Stulberg EL","Neurology","2023","2023/07/24","PMC10513881","","10.1212/WNL.0000000000207599"
"37485959","Dynamic changes in lactate levels within the first 24 hours in septic patients as a prognostic indicator: A retrospective cohort study utilizing latent class growth analysis","Li S, You T, Liu M, Hao Y, Li X, Wang Z, Huang F, Wang J.","Biomol Biomed. 2023 Nov 3;23(6):1118-1124. doi: 10.17305/bb.2023.9259.","Li S","Biomol Biomed","2023","2023/07/24","PMC10655878","","10.17305/bb.2023.9259"
"37481578","Early administration of multiple vasopressors is associated with better survival in patients with sepsis: a propensity score-weighted study","Tong X, Xue X, Duan C, Liu A.","Eur J Med Res. 2023 Jul 22;28(1):249. doi: 10.1186/s40001-023-01229-w.","Tong X","Eur J Med Res","2023","2023/07/22","PMC10362716","","10.1186/s40001-023-01229-w"
"37480040","Non-invasive arterial blood pressure measurement and SpO(2) estimation using PPG signal: a deep learning framework","Chu Y, Tang K, Hsu YC, Huang T, Wang D, Li W, Savitz SI, Jiang X, Shams S.","BMC Med Inform Decis Mak. 2023 Jul 21;23(1):131. doi: 10.1186/s12911-023-02215-2.","Chu Y","BMC Med Inform Decis Mak","2023","2023/07/21","PMC10362790","","10.1186/s12911-023-02215-2"
"37479889","Development and validation of models for risk of death in patients with systemic lupus erythematosus admitted to the intensive care unit: a retrospective study","Su B, Li H.","Clin Rheumatol. 2023 Nov;42(11):2987-2999. doi: 10.1007/s10067-023-06701-w. Epub 2023 Jul 22.","Su B","Clin Rheumatol","2023","2023/07/21","","","10.1007/s10067-023-06701-w"
"37478261","The association and prognostic value of systemic inflammatory response index with short and long-term mortality in patients with sepsis","Ru S, Luo Y.","Medicine (Baltimore). 2023 Jul 21;102(29):e33967. doi: 10.1097/MD.0000000000033967.","Ru S","Medicine (Baltimore)","2023","2023/07/21","PMC10662841","","10.1097/MD.0000000000033967"
"37466054","Advancements in extracting social determinants of health information from narrative text","Lybarger K, Bear Don't Walk OJ, Yetisgen M, Uzuner Ö.","J Am Med Inform Assoc. 2023 Jul 19;30(8):1363-1366. doi: 10.1093/jamia/ocad121.","Lybarger K","J Am Med Inform Assoc","2023","2023/07/19","PMC10354776","","10.1093/jamia/ocad121"
"37457495","Evaluation of Sepsis-1 and Sepsis-3 Diagnostic Criteria in Patients with Sepsis in Intensive Care Unit","Song Q, Fei W.","J Healthc Eng. 2023 Jul 7;2023:3794886. doi: 10.1155/2023/3794886. eCollection 2023.","Song Q","J Healthc Eng","2023","2023/07/17","PMC10348846","","10.1155/2023/3794886"
"37429511","Deep imputation of missing values in time series health data: A review with benchmarking","Kazijevs M, Samad MD.","J Biomed Inform. 2023 Aug;144:104440. doi: 10.1016/j.jbi.2023.104440. Epub 2023 Jul 8.","Kazijevs M","J Biomed Inform","2023","2023/07/10","PMC10529422","NIHMS1916143","10.1016/j.jbi.2023.104440"
"37425701","Generalizable and Automated Classification of TNM Stage from Pathology Reports with External Validation","Kefeli J, Tatonetti N.","medRxiv. 2023 Jun 27:2023.06.26.23291912. doi: 10.1101/2023.06.26.23291912. Preprint.","Kefeli J","medRxiv","2023","2023/07/10","PMC10327265","","10.1101/2023.06.26.23291912"
"37425425","Refocusing on Relevance: Personalization in NLG","Dudy S, Bedrick S, Webber B.","Proc Conf Empir Methods Nat Lang Process. 2021 Nov;2021:5190-5202. doi: 10.18653/v1/2021.emnlp-main.421.","Dudy S","Proc Conf Empir Methods Nat Lang Process","2021","2023/07/10","PMC10328542","NIHMS1908524","10.18653/v1/2021.emnlp-main.421"
"37421037","A Multi-Parameter Fusion Method for Cuffless Continuous Blood Pressure Estimation Based on Electrocardiogram and Photoplethysmogram","Ma G, Zhang J, Liu J, Wang L, Yu Y.","Micromachines (Basel). 2023 Mar 31;14(4):804. doi: 10.3390/mi14040804.","Ma G","Micromachines (Basel)","2023","2023/07/08","PMC10143412","","10.3390/mi14040804"
"37419945","SCOPE: predicting future diagnoses in office visits using electronic health records","Mukherjee P, Humbert-Droz M, Chen JH, Gevaert O.","Sci Rep. 2023 Jul 7;13(1):11005. doi: 10.1038/s41598-023-38257-9.","Mukherjee P","Sci Rep","2023","2023/07/07","PMC10328934","","10.1038/s41598-023-38257-9"
"37414368","WindowSHAP: An efficient framework for explaining time-series classifiers based on Shapley values","Nayebi A, Tipirneni S, Reddy CK, Foreman B, Subbian V.","J Biomed Inform. 2023 Aug;144:104438. doi: 10.1016/j.jbi.2023.104438. Epub 2023 Jul 4.","Nayebi A","J Biomed Inform","2023","2023/07/06","PMC10552726","NIHMS1919135","10.1016/j.jbi.2023.104438"
"37409055","Application of Aligned-UMAP to longitudinal biomedical studies","Dadu A, Satone VK, Kaur R, Koretsky MJ, Iwaki H, Qi YA, Ramos DM, Avants B, Hesterman J, Gunn R, Cookson MR, Ward ME, Singleton AB, Campbell RH, Nalls MA, Faghri F.","Patterns (N Y). 2023 May 8;4(6):100741. doi: 10.1016/j.patter.2023.100741. eCollection 2023 Jun 9.","Dadu A","Patterns (N Y)","2023","2023/07/06","PMC10318357","","10.1016/j.patter.2023.100741"
"37408590","Relationship between hyperlipidemia and the risk of death in aneurysm: a cohort study on patients of different ages, genders, and aneurysm locations","Ding D, Yang Y, Jiang G, Peng Y.","Front Physiol. 2023 Jun 20;14:1081395. doi: 10.3389/fphys.2023.1081395. eCollection 2023.","Ding D","Front Physiol","2023","2023/07/06","PMC10318894","","10.3389/fphys.2023.1081395"
"37398329","Faithful AI in Medicine: A Systematic Review with Large Language Models and Beyond","Xie Q, Schenck EJ, Yang HS, Chen Y, Peng Y, Wang F.","medRxiv. 2023 Jul 1:2023.04.18.23288752. doi: 10.1101/2023.04.18.23288752. Preprint.","Xie Q","medRxiv","2023","2023/07/03","PMC10312867","","10.1101/2023.04.18.23288752"
"37396971","Editorial: Information extraction for health documents","Mensa E, Martínez Fernández P, Roller R, Radicioni DP.","Front Artif Intell. 2023 Jun 16;6:1224529. doi: 10.3389/frai.2023.1224529. eCollection 2023.","Mensa E","Front Artif Intell","2023","2023/07/03","PMC10313187","","10.3389/frai.2023.1224529"
"37380750","Algorithmic fairness in artificial intelligence for medicine and healthcare","Chen RJ, Wang JJ, Williamson DFK, Chen TY, Lipkova J, Lu MY, Sahai S, Mahmood F.","Nat Biomed Eng. 2023 Jun;7(6):719-742. doi: 10.1038/s41551-023-01056-8. Epub 2023 Jun 28.","Chen RJ","Nat Biomed Eng","2023","2023/06/28","PMC10632090","NIHMS1940941","10.1038/s41551-023-01056-8"
"37379483","Insights into vascular physiology from sleep photoplethysmography","Yilmaz G, Ong JL, Ling LH, Chee MWL.","Sleep. 2023 Oct 11;46(10):zsad172. doi: 10.1093/sleep/zsad172.","Yilmaz G","Sleep","2023","2023/06/28","PMC10566244","","10.1093/sleep/zsad172"
"37372880","Capturing Semantic Relationships in Electronic Health Records Using Knowledge Graphs: An Implementation Using MIMIC III Dataset and GraphDB","Aldughayfiq B, Ashfaq F, Jhanjhi NZ, Humayun M.","Healthcare (Basel). 2023 Jun 15;11(12):1762. doi: 10.3390/healthcare11121762.","Aldughayfiq B","Healthcare (Basel)","2023","2023/06/28","PMC10297905","","10.3390/healthcare11121762"
"37370993","Developing an Artificial Intelligence-Based Representation of a Virtual Patient Model for Real-Time Diagnosis of Acute Respiratory Distress Syndrome","Barakat CS, Sharafutdinov K, Busch J, Saffaran S, Bates DG, Hardman JG, Schuppert A, Brynjólfsson S, Fritsch S, Riedel M.","Diagnostics (Basel). 2023 Jun 17;13(12):2098. doi: 10.3390/diagnostics13122098.","Barakat CS","Diagnostics (Basel)","2023","2023/06/28","PMC10297554","","10.3390/diagnostics13122098"
"37370561","PPG2ECGps: An End-to-End Subject-Specific Deep Neural Network Model for Electrocardiogram Reconstruction from Photoplethysmography Signals without Pulse Arrival Time Adjustments","Tang Q, Chen Z, Ward R, Menon C, Elgendi M.","Bioengineering (Basel). 2023 May 23;10(6):630. doi: 10.3390/bioengineering10060630.","Tang Q","Bioengineering (Basel)","2023","2023/06/28","PMC10295332","","10.3390/bioengineering10060630"
